客户编号,套餐品牌,信用等级,是否使用4GUSIM卡,是否4G资费,网龄,当月ARPU,当月MOU,当月DOU,终端使用时间（月）,当月省内漫游时长,当月省际漫游时长,营销是否成功
8122,2,5,1,0,205,78.82,537,0,30,0,0,0
15659,2,5,0,0,194,78.82,179,0,0,62,0,0
11742,2,5,0,0,225,78.81,281,0,17,3,0,0
7426,2,5,1,0,170,78.8,1398,0,25,0,0,0
12207,2,4,0,0,176,78.8,490,0,23,15,30,0
9723,2,5,1,0,212,78.79,391,0,16,0,0,1
550,2,5,1,1,204,78.78,374,75908,43,0,9,1
4837,2,3,1,1,162,78.77,771,54848,10,19,282,0
9188,2,5,0,0,178,78.74,782,537208,8,0,0,1
2988,2,5,1,1,179,78.73,650,81387,13,31,0,1
3530,2,4,1,1,172,78.73,390,999764,2,0,0,0
6968,2,4,1,0,191,78.72,182,24,10,0,0,0
3738,2,5,1,1,170,78.71,340,201352,6,0,162,1
11777,2,5,0,0,212,78.7,254,69277,24,0,0,0
11473,2,4,0,0,188,78.69,714,25779,14,19,0,0
2483,2,5,1,1,185,78.68,445,3483,2,1,0,1
18149,3,5,1,1,177,78.68,404,2587,1,47,50,0
17893,3,4,1,1,164,78.66,541,54560,10,0,0,0
19019,3,4,1,0,163,78.66,493,0,6,0,0,1
4254,2,4,1,1,166,78.64,502,488143,15,425,0,1
3807,2,4,1,1,181,78.63,275,391769,8,0,275,1
6660,2,5,0,0,204,78.63,1103,0,8,0,0,0
14330,2,5,0,0,220,78.63,462,0,27,15,27,0
8198,2,5,0,0,196,78.62,931,0,1,3,0,0
8397,2,4,0,0,174,78.62,144,0,16,0,0,0
11388,2,5,1,0,201,78.62,884,59775,32,19,0,0
18464,3,5,1,1,166,78.62,522,0,1,4,0,0
8423,2,4,0,0,169,78.61,691,0,22,187,0,0
9299,2,5,0,0,184,78.61,509,138701,45,5,3,1
17889,3,5,1,1,164,78.61,492,191882,14,0,0,1
16832,2,5,0,0,166,78.59,653,0,12,0,0,0
3525,2,4,1,1,173,78.58,428,0,21,37,89,1
6772,2,5,1,1,203,78.58,306,115406,15,0,0,1
15914,2,5,0,0,188,78.56,896,0,3,0,0,0
15624,2,5,1,1,193,78.55,570,136289,0,0,0,0
6409,1,5,1,0,166,78.54,1479,96743,39,63,0,1
16661,2,4,0,0,172,78.54,522,106017,6,26,0,0
2239,2,4,1,1,186,78.53,1021,36184,15,0,0,0
6734,2,5,0,0,209,78.52,574,152426,19,1,0,0
15196,2,5,0,0,204,78.52,1557,0,4,19,22,1
2675,2,5,1,1,182,78.51,640,56183,3,0,0,0
19118,3,4,1,0,146,78.5,612,51144,3,2,19,0
9381,2,5,0,0,215,78.49,1018,192892,23,0,0,0
8999,2,5,0,0,184,78.47,495,0,10,9,84,0
1110,2,5,1,1,199,78.46,386,136860,26,0,0,1
16834,2,5,0,0,196,78.46,898,0,22,0,0,0
4219,2,4,1,1,166,78.45,512,42034,1,0,0,0
6101,1,4,1,0,165,78.43,888,159050,16,0,0,1
11344,2,5,1,0,222,78.42,1116,26764,20,37,0,0
11415,2,5,1,0,193,78.42,652,1334,49,6,0,1
7136,2,4,1,1,183,78.41,437,0,1,18,0,0
6678,2,5,0,0,204,78.4,337,131646,1,8,40,0
14597,2,5,1,1,186,78.38,246,427421,23,24,0,1
11795,2,5,0,0,205,78.37,315,1653,39,2,20,0
4287,2,4,1,1,165,78.36,383,46796,19,0,0,0
5246,2,5,1,1,206,78.36,352,431455,26,0,202,1
11444,2,5,0,0,191,78.36,455,1027,17,0,0,0
12182,2,5,0,0,178,78.36,877,3,2,49,7,0
15423,2,5,0,0,201,78.36,852,41911,36,30,0,0
4205,2,4,1,1,165,78.35,914,355059,5,0,0,1
5427,1,4,0,0,201,78.35,439,7,22,0,0,1
6706,2,5,1,0,205,78.35,154,90239,3,0,0,0
17958,3,4,0,0,163,78.35,360,98693,27,0,0,1
16774,2,5,0,0,169,78.34,751,99818,24,0,0,1
3316,2,4,1,1,175,78.33,306,390363,3,0,0,0
11550,2,4,0,0,179,78.33,819,218,5,0,0,1
14919,2,4,1,0,164,78.33,908,687,3,0,0,1
17061,2,4,0,0,162,78.31,324,0,0,55,2,1
5825,1,4,0,0,180,78.3,949,2016,19,11,0,0
6188,1,3,0,0,163,78.3,341,0,16,0,0,0
11774,2,5,1,0,216,78.3,4,0,26,0,0,0
18342,3,3,1,0,82,78.28,912,9,10,0,0,0
2894,2,4,1,1,179,78.27,498,37647,6,0,0,0
17149,2,4,0,0,159,78.27,476,0,24,0,0,1
9097,2,5,0,0,201,78.26,1277,174011,13,102,0,1
16462,2,5,0,0,178,78.24,686,0,9,0,0,0
19995,3,5,0,1,193,78.24,757,406119,33,0,0,1
4571,2,4,1,1,146,78.23,969,861678,4,0,0,0
17608,3,5,0,0,182,78.2,686,0,7,0,0,0
138,2,5,1,1,205,78.18,616,606916,2,13,9,0
17178,2,5,0,0,213,78.18,71,31853,33,0,0,0
11414,2,5,0,1,193,78.17,618,175316,10,6,0,0
16968,2,5,0,0,163,78.16,1014,1796,2,0,0,0
6327,1,4,0,0,160,78.15,719,46377,21,4,37,0
8459,2,4,0,0,164,78.15,320,10,14,0,320,1
12394,2,4,1,0,164,78.14,517,120256,2,0,0,1
1229,2,5,1,1,198,78.13,228,117645,32,0,0,1
7217,2,4,0,0,181,78.12,263,0,11,0,0,0
9389,2,5,1,0,218,78.12,664,130464,9,33,15,1
16492,2,4,0,0,146,78.09,935,43553,41,0,0,1
2188,2,5,1,1,187,78.06,1115,204227,5,0,0,1
8848,2,5,1,0,188,78.06,309,139326,9,19,0,1
9388,2,5,1,0,220,78.06,779,26644,29,60,0,0
14912,2,4,1,1,165,78.06,1054,52527,0,0,0,0
986,2,4,1,1,200,78.04,226,83681,28,0,0,1
11425,2,5,1,0,192,78.04,114,0,9,0,0,0
17125,2,5,0,0,160,78.04,939,44533,22,0,0,0
16736,2,5,0,0,168,78.03,539,97203,14,18,0,1
12038,2,5,0,0,187,78.02,1328,0,3,17,18,0
12250,2,5,0,0,172,78,155,0,57,0,0,0
1000,2,5,1,1,200,77.99,228,3,7,0,0,0
6432,1,4,1,1,121,77.97,445,1541113,11,6,0,0
11345,2,5,1,1,222,77.96,1000,106399,48,15,176,1
14739,2,4,0,0,175,77.95,714,0,12,0,0,1
5260,2,5,1,1,190,77.94,358,346655,31,0,0,1
11760,2,5,0,0,208,77.94,692,7193,13,0,0,0
15068,2,5,0,0,212,77.94,1682,119874,18,21,0,0
18544,3,4,1,1,163,77.94,353,74247,6,0,0,1
2604,2,4,1,1,182,77.93,272,53461,30,0,0,0
12415,2,4,0,0,163,77.93,338,42967,18,3,237,0
17278,3,5,0,0,193,77.93,105,91965,31,4,0,1
2877,2,4,1,1,179,77.92,123,186388,16,1,0,0
8523,2,5,0,0,191,77.92,427,0,20,0,0,1
8545,2,4,0,0,164,77.92,543,87,18,0,0,0
12274,2,5,1,0,169,77.92,0,2845,0,0,0,0
14293,2,5,0,0,209,77.9,196,0,35,1,94,0
9379,2,5,0,0,215,77.88,972,0,20,13,0,0
12139,2,5,1,0,181,77.87,800,7217,2,0,0,0
863,2,5,1,1,200,77.86,649,443,2,0,0,0
3578,2,4,0,1,146,77.85,296,168218,13,143,0,1
6025,1,4,1,0,168,77.85,359,34605,41,2,0,0
8158,2,5,1,0,217,77.85,237,0,30,0,0,0
18814,3,4,0,1,183,77.85,1055,87341,39,0,0,1
9228,2,5,1,0,165,77.82,1474,159997,2,96,0,0
18870,3,4,1,0,179,77.82,861,24467,5,0,0,0
2837,2,4,1,1,181,77.81,581,184228,10,3,64,1
6576,2,5,1,1,179,77.79,1208,272520,11,10,0,0
6514,1,4,1,1,160,77.78,1239,118878,11,14,0,0
8138,2,5,1,1,253,77.78,600,20084,2,0,0,0
15860,2,5,0,0,189,77.78,659,2931,6,13,0,0
395,2,5,1,1,209,77.76,775,194881,16,2,0,1
6328,1,4,0,0,160,77.76,442,0,43,0,9,1
18326,3,4,1,0,181,77.75,791,7261,6,0,0,0
15060,2,5,0,0,201,77.74,1175,51536,23,0,0,0
3798,2,5,1,1,183,77.73,595,19692,1,0,0,0
4465,2,4,1,1,164,77.73,467,9725,0,10,0,0
7450,2,4,0,0,188,77.72,386,0,5,0,0,0
11533,2,5,0,0,181,77.71,558,12,24,89,0,0
12130,2,5,0,0,181,77.69,442,47391,9,0,0,0
5207,2,4,1,1,159,77.67,251,46404,28,3,30,0
5215,2,4,1,1,159,77.67,309,415276,2,5,0,0
14509,2,5,0,0,191,77.67,0,0,13,0,0,0
12375,2,5,1,0,164,77.66,737,12,1,5,0,0
11898,2,5,0,0,193,77.65,723,34605,3,270,0,0
18220,3,5,1,0,227,77.65,479,73437,8,0,0,0
1386,2,5,1,1,205,77.64,285,58913,1,0,0,0
14165,2,4,0,0,163,77.64,176,74521,10,1,12,1
12129,2,4,0,0,180,77.62,466,87644,12,0,7,1
4539,2,5,1,1,164,77.61,178,99786,9,0,0,1
5970,1,4,0,0,176,77.61,725,0,28,0,0,1
17566,3,5,0,0,185,77.6,562,176430,11,23,0,1
12270,2,4,0,0,178,77.58,472,13,12,0,0,0
6454,1,5,0,0,187,77.57,1074,41827,32,0,0,0
5030,2,4,1,1,160,77.56,136,2153,29,0,0,0
7619,2,4,0,0,163,77.55,848,15791,11,130,0,0
19844,3,5,1,1,204,77.54,413,92324,9,0,0,1
17033,2,4,0,0,162,77.53,717,0,1,35,0,1
6494,1,5,0,1,182,77.51,809,191943,34,0,0,1
12464,2,4,0,0,160,77.51,373,199126,13,0,0,1
9240,2,4,1,0,164,77.5,429,14671,3,0,0,0
19105,3,4,0,0,159,77.5,946,25339,4,0,0,0
12279,2,5,1,0,181,77.49,391,0,27,37,0,0
19558,3,3,0,0,165,77.48,407,27089,6,20,7,0
9906,2,5,1,0,204,77.47,1062,306748,9,52,0,0
386,2,5,1,1,221,77.44,268,84560,22,0,0,1
14702,2,5,1,1,180,77.44,244,100883,14,0,0,1
6303,1,4,0,0,161,77.42,474,24047,12,0,0,0
16056,2,5,0,0,186,77.42,598,35004,18,8,0,0
5984,1,5,1,0,169,77.41,525,2361,9,0,0,0
14961,2,4,0,0,163,77.41,1541,70561,13,0,0,0
14779,2,4,0,1,146,77.4,731,208031,12,9,0,1
7753,2,5,0,0,160,77.39,1022,70515,48,0,0,1
12108,2,4,0,0,183,77.39,77,11747,18,0,0,0
15589,2,5,0,0,198,77.39,317,63523,40,126,9,0
6004,1,4,1,0,146,77.38,510,195809,1,0,0,1
3041,2,4,1,1,179,77.37,242,16520,8,0,242,0
11487,2,4,0,0,168,77.37,439,18148,15,4,0,0
5266,2,5,1,1,189,77.36,283,400661,9,0,0,1
11678,2,4,0,0,163,77.36,243,1286,9,91,0,0
12421,2,4,0,0,162,77.33,254,22079,22,14,0,0
5278,2,5,1,1,177,77.31,483,358526,10,0,0,0
8970,2,4,1,0,166,77.31,907,0,1,0,0,0
11637,2,5,0,0,207,77.3,344,55805,12,0,0,0
12004,2,5,1,0,229,77.3,176,0,1,0,0,0
5517,1,4,0,0,203,77.29,712,36154,22,0,0,0
7318,2,3,0,0,144,77.29,318,13627,14,3,0,0
14544,2,5,0,0,188,77.29,349,103535,34,13,30,1
19652,3,4,0,1,180,77.29,373,310497,21,0,0,1
425,2,5,1,1,218,77.28,471,139895,16,6,0,1
9899,2,5,1,1,232,77.28,842,156359,25,59,0,1
3562,2,5,1,1,146,77.27,450,234142,2,0,0,0
6036,1,3,1,1,167,77.25,229,279870,0,0,0,0
9059,2,5,1,0,224,77.25,264,482251,3,0,0,0
15171,2,5,1,0,204,77.25,442,6323,2,6,0,0
11997,2,5,1,0,189,77.23,505,48720,8,0,0,0
5491,1,4,1,0,214,77.22,567,3,4,15,0,0
7708,2,4,0,0,162,77.22,814,244345,16,0,0,1
12197,2,5,0,0,178,77.21,387,41,12,0,0,1
1054,2,4,1,1,197,77.2,213,243363,5,46,75,1
14599,2,5,1,0,185,77.2,1049,0,22,0,0,0
19442,3,4,1,0,166,77.16,590,0,66,0,0,1
8940,2,4,0,0,163,77.14,142,62696,37,0,0,0
9339,2,5,0,0,200,77.14,829,133764,25,15,76,1
19877,3,4,1,1,212,77.14,365,23966,13,0,0,0
5398,1,4,0,1,160,77.13,156,97167,16,0,0,1
5822,1,5,0,0,202,77.13,651,55233,2,0,0,0
17008,2,4,0,0,163,77.11,294,134,4,215,0,0
17989,3,5,1,0,162,77.11,780,117910,9,0,0,1
11493,2,5,0,0,186,77.1,401,142005,39,0,0,1
19414,3,4,1,0,173,77.09,998,88540,3,0,0,0
4546,2,4,1,1,164,77.08,587,87151,2,0,0,1
6612,2,4,1,1,185,77.07,168,84074,1,0,0,0
11807,2,5,0,0,213,77.07,849,0,31,0,0,0
12337,2,5,1,0,165,77.07,595,95379,0,0,8,0
12447,2,5,0,0,161,77.07,182,14,49,182,0,0
14155,2,5,0,0,181,77.07,341,29579,17,268,0,0
19587,3,4,1,1,207,77.07,171,9501,5,0,45,0
2656,2,4,1,1,183,77.06,787,104446,1,0,0,0
12020,2,5,0,0,189,77.04,708,7013,6,125,0,0
15145,2,5,0,0,224,77.03,359,8,33,0,0,1
6350,1,4,0,0,159,77.01,319,25520,13,0,0,0
18538,3,4,1,0,163,77.01,335,0,95,0,0,1
9250,2,5,1,1,161,77,942,167571,28,0,0,1
14783,2,5,0,0,173,77,920,96203,6,0,0,1
17518,3,4,1,1,189,77,683,0,8,0,0,0
19713,3,5,1,0,163,76.99,611,14572,2,0,0,0
4141,2,5,1,0,197,76.96,257,22779,16,6,164,0
9113,2,4,1,0,198,76.96,317,30609,3,4,0,0
18893,3,4,0,0,176,76.96,877,11708,11,0,0,0
9503,2,4,1,0,177,76.93,615,20615,22,0,0,0
11754,2,5,0,0,216,76.93,356,0,27,0,0,1
14809,2,5,0,0,171,76.93,391,217429,15,0,0,1
6434,1,5,0,0,188,76.91,546,60747,23,0,0,0
2563,2,5,1,1,183,76.9,522,277464,8,366,0,0
5670,1,5,1,0,188,76.88,641,30429,23,0,0,0
11616,2,4,1,0,171,76.88,449,16,18,213,0,0
18468,3,4,1,0,113,76.87,201,227733,14,0,0,1
19377,3,4,1,0,183,76.87,507,14430,20,24,0,0
6613,2,5,1,0,186,76.86,544,29323,17,0,0,1
12359,2,5,1,1,165,76.86,245,28978,20,0,245,0
8240,2,5,0,0,193,76.85,601,1812,14,36,6,0
11844,2,5,0,0,200,76.85,720,4773,23,37,0,0
4611,2,4,1,1,163,76.83,138,260497,1,0,0,0
7730,2,5,1,0,162,76.83,1068,0,9,107,0,0
7631,2,4,1,1,164,76.82,416,29880,1,0,0,0
8338,2,4,0,0,183,76.82,480,0,46,240,0,1
11667,2,4,0,0,163,76.8,325,39112,15,0,24,0
1709,2,5,1,1,191,76.79,393,334615,2,0,0,0
6529,1,5,0,0,197,76.78,655,71663,28,0,0,0
18805,3,5,0,0,183,76.78,242,0,17,0,0,0
17116,2,5,1,1,160,76.76,1149,114206,18,13,0,0
19737,3,4,1,0,159,76.76,876,0,6,0,0,0
19789,3,5,0,0,218,76.76,275,76087,14,3,0,1
19534,3,4,0,0,186,76.75,595,0,6,0,0,0
16162,2,4,0,0,146,76.74,1685,0,10,58,0,0
17277,3,4,1,1,194,76.74,282,64133,28,0,0,0
18997,3,4,1,1,164,76.73,434,2,9,20,0,1
19538,3,5,0,0,183,76.72,667,3905,22,0,0,0
11822,2,5,1,0,199,76.71,237,54797,15,0,2,0
16534,2,5,1,1,176,76.68,703,67414,0,12,0,0
19848,3,5,1,0,211,76.66,269,0,0,0,0,0
14254,2,5,0,0,208,76.65,310,0,51,93,0,0
4973,2,4,1,1,160,76.64,498,0,6,0,0,0
9594,2,5,1,0,166,76.64,412,159804,30,0,0,1
14226,2,5,1,1,199,76.64,454,51570,20,0,0,0
177,2,4,1,1,212,76.63,176,0,17,14,0,0
12093,2,5,0,0,184,76.63,794,43261,33,0,0,0
6351,1,5,0,0,159,76.62,1222,59817,17,0,0,0
11570,2,5,1,1,176,76.62,512,28088,1,0,0,0
5210,2,4,1,1,159,76.6,193,14118,18,0,0,0
17749,3,3,1,0,173,76.6,307,459,0,0,0,0
4863,2,4,1,1,162,76.57,240,89063,13,38,0,1
1595,2,5,1,1,189,76.56,1069,258307,1,0,0,0
11759,2,5,0,0,205,76.53,1416,30,8,448,18,1
12107,2,5,0,0,182,76.52,62,25,78,0,0,0
5758,1,5,1,0,183,76.5,663,239233,20,5,0,0
15791,2,5,1,1,191,76.5,502,68262,21,12,0,0
11578,2,4,1,1,176,76.49,318,351,20,22,14,0
1946,2,3,1,1,188,76.48,159,77470,2,0,0,0
1326,2,4,1,1,192,76.46,277,102349,3,0,0,0
16179,2,5,1,1,185,76.46,867,163717,12,5,0,1
16542,2,5,0,0,176,76.46,661,0,27,0,0,0
17115,2,5,0,0,160,76.46,531,2,14,0,0,1
12357,2,5,0,0,165,76.43,168,4529,1,0,0,0
17898,3,4,1,1,164,76.42,278,9,0,0,0,0
5156,2,3,1,1,159,76.41,215,106177,6,92,0,1
18601,3,4,1,0,160,76.41,336,8152,3,0,0,1
18728,3,5,0,0,197,76.41,402,15103,17,0,0,0
2390,2,5,1,1,184,76.4,293,28842,3,6,0,0
18709,3,5,0,0,200,76.39,219,0,27,0,7,0
5267,2,5,1,1,189,76.37,583,48611,6,68,0,0
16079,2,5,1,1,185,76.37,643,7,8,0,0,0
3778,2,4,1,1,170,76.36,787,187690,0,0,0,1
11521,2,5,1,1,182,76.36,244,27893,23,0,0,0
11564,2,4,0,0,177,76.36,398,14,11,0,340,0
16000,2,5,1,0,186,76.36,654,0,16,0,0,0
16862,2,5,1,1,167,76.36,785,30,2,0,0,0
19174,3,3,1,1,162,76.36,44,603686,3,0,0,0
8226,2,5,0,0,193,76.35,389,1610,10,0,0,0
12299,2,5,0,0,169,76.33,425,101135,8,261,0,1
12252,2,5,1,0,173,76.32,555,28272,18,166,1,0
45,2,5,1,1,233,76.3,359,245075,28,0,0,1
5285,2,4,1,1,146,76.29,306,314194,24,0,0,1
11546,2,5,1,0,180,76.29,591,0,7,17,0,0
12122,2,4,0,0,182,76.29,532,41355,22,0,0,0
19873,3,4,0,0,204,76.29,225,0,15,57,0,0
4967,2,5,1,1,160,76.27,491,327924,6,0,0,0
14883,2,5,1,1,200,76.27,554,194673,6,3,0,0
5828,1,4,0,0,180,76.26,776,6608,5,0,0,0
12416,2,5,0,0,163,76.26,453,21926,15,93,0,0
19609,3,5,1,1,197,76.26,659,136,2,0,45,0
2256,2,5,1,1,186,76.23,368,113844,1,0,0,0
4022,2,5,1,1,167,76.23,417,129152,1,0,0,0
15071,2,5,0,0,211,76.23,519,0,28,7,35,0
15219,2,5,0,0,204,76.23,138,0,7,138,0,0
17491,3,4,1,1,190,76.22,340,197822,3,7,0,0
19081,3,4,0,0,160,76.19,681,6795,15,36,0,0
5319,2,5,0,0,202,76.17,693,133,13,0,27,0
18792,3,4,1,0,185,76.17,476,0,7,0,0,0
3243,2,4,1,1,146,76.16,1632,126006,4,43,0,1
8051,2,5,1,0,223,76.15,601,89,19,277,98,1
8418,2,4,1,1,181,76.15,664,0,1,0,0,0
8535,2,5,1,0,166,76.15,587,0,17,0,0,0
15214,2,5,0,0,204,76.15,544,0,32,0,0,0
7270,2,4,1,0,179,76.13,1381,54693,13,0,0,0
12466,2,4,1,0,160,76.13,54,33076,10,0,0,0
19576,3,4,1,0,159,76.12,607,0,16,233,0,0
14736,2,5,0,0,176,76.11,750,529,14,0,0,0
11333,2,5,0,0,212,76.1,199,3758,29,199,0,0
9449,2,5,1,0,191,76.08,733,16591,11,162,0,0
7791,2,5,0,0,159,76.07,1023,0,12,0,0,0
7128,2,5,0,0,183,76.06,483,196942,19,53,0,1
6500,1,5,1,1,165,76.05,681,203587,17,0,0,1
8536,2,4,1,0,166,76.05,552,17079,6,3,32,1
16639,2,4,0,0,173,76.05,525,0,15,0,0,1
11359,2,5,1,0,203,76.03,930,63119,8,25,858,0
15750,2,5,1,0,194,76.01,594,135390,22,0,0,1
11829,2,5,0,0,195,75.99,167,0,12,0,0,0
7678,2,4,1,1,146,75.97,1303,453695,9,125,0,0
11929,2,5,0,0,193,75.97,1218,0,10,0,0,0
5955,1,4,0,0,146,75.96,564,32489,1,31,47,0
9062,2,5,1,0,202,75.96,1308,170537,21,0,0,1
12150,2,5,1,0,181,75.96,127,0,5,0,0,0
8074,2,4,0,0,189,75.95,233,0,37,0,0,0
8362,2,5,1,0,178,75.95,449,0,17,60,107,0
11569,2,4,0,0,175,75.95,682,157,8,0,0,0
11974,2,4,0,0,191,75.95,648,4334,16,61,60,0
7188,2,5,1,0,182,75.94,863,61426,5,0,0,0
18924,3,5,1,0,171,75.94,1280,16670,19,1,0,0
3418,2,4,1,1,175,75.93,629,998599,2,0,0,0
4597,2,5,1,1,164,75.93,1417,272042,11,0,0,1
14909,2,4,1,0,165,75.93,464,63026,26,0,0,0
9308,2,5,1,1,169,75.92,669,593866,8,7,0,1
15287,2,5,0,0,216,75.92,595,0,25,0,0,1
2335,2,5,1,1,186,75.89,161,290786,8,0,161,1
5820,1,4,0,0,179,75.89,1192,2603,28,0,0,0
17380,3,5,1,1,205,75.89,761,320093,14,0,0,1
4088,2,4,0,1,168,75.88,863,189912,11,0,0,1
17613,3,4,1,1,182,75.87,70,263580,21,0,10,1
6326,1,4,0,0,160,75.86,1229,191045,23,0,0,1
12227,2,4,0,0,174,75.86,380,5006,27,0,0,0
16772,2,5,0,0,189,75.86,831,64949,6,0,0,0
5948,1,4,0,0,173,75.84,265,34336,27,57,0,0
15387,2,5,1,0,200,75.84,634,40375,18,0,0,0
19649,3,5,0,1,182,75.84,375,148738,6,0,0,1
2770,2,5,1,1,181,75.83,1950,204965,13,0,0,1
11416,2,5,1,0,194,75.83,843,2647,14,12,0,0
17512,3,4,1,1,215,75.83,992,126040,3,0,0,0
9055,2,5,0,0,211,75.82,1030,22591,19,0,0,0
11670,2,5,1,0,146,75.81,792,41101,21,0,0,0
19686,3,4,1,0,169,75.81,614,125,4,0,0,0
117,2,5,1,1,212,75.8,494,102463,33,0,0,1
4706,2,4,1,1,163,75.79,381,250057,18,15,0,1
12471,2,4,1,1,160,75.78,368,1288,0,0,0,0
9448,2,5,1,0,191,75.77,2355,44842,24,62,0,0
14395,2,5,0,0,196,75.77,433,0,9,0,0,0
16088,2,5,0,0,186,75.77,783,0,14,16,0,0
6840,2,5,0,0,200,75.76,211,76497,14,1,0,0
11858,2,5,1,0,196,75.76,878,0,19,1,0,0
15417,2,5,0,0,233,75.76,403,59217,15,0,0,0
11,2,5,1,1,203,75.74,413,26740,3,13,0,0
6543,1,5,1,0,232,75.74,742,150436,14,0,0,1
11776,2,5,0,0,218,75.74,642,28453,21,55,9,0
11520,2,5,1,0,182,75.73,687,51827,13,15,1,0
15578,2,5,1,0,196,75.69,408,1398,4,0,0,0
5894,1,5,1,0,176,75.68,424,163,12,0,0,0
6172,1,5,1,1,164,75.68,901,470805,6,9,1,0
19029,3,4,1,1,163,75.68,693,125359,2,15,0,0
7023,2,5,0,0,221,75.67,507,36305,13,0,0,0
16326,2,5,1,1,181,75.67,243,0,7,2,0,0
11909,2,5,1,0,193,75.66,451,7323,1,431,0,0
15693,2,5,1,1,193,75.66,292,71729,6,0,0,0
16509,2,5,0,0,175,75.66,492,0,27,1,27,0
15329,2,5,0,0,205,75.64,423,12,26,0,0,1
7420,2,4,0,0,146,75.63,229,102969,20,0,0,1
16568,2,5,1,1,217,75.63,566,12260,23,0,0,0
3362,2,5,1,1,176,75.62,636,200561,0,26,0,0
5674,1,4,0,1,188,75.62,587,218355,13,7,0,1
1463,2,5,1,1,193,75.6,571,27568,14,0,0,0
17821,3,4,1,1,190,75.6,504,81247,3,0,0,0
11642,2,4,0,0,166,75.57,582,52900,28,8,0,0
4324,2,5,0,1,165,75.56,196,163992,32,0,196,1
12295,2,5,0,0,168,75.56,290,0,5,0,0,0
15878,2,5,1,1,190,75.56,735,13865,0,7,0,0
11335,2,3,0,0,89,75.54,403,7301,34,0,0,1
12441,2,4,1,0,162,75.54,829,153,44,1,10,1
18101,3,5,0,0,166,75.53,699,64,1,0,0,1
18720,3,4,1,1,196,75.53,178,135041,9,10,0,1
16926,2,4,0,0,165,75.52,1154,97,48,0,0,1
2312,2,5,1,1,187,75.51,874,109988,19,0,0,1
5925,1,4,1,1,174,75.5,1060,163758,0,2,0,0
16450,2,5,1,0,177,75.5,656,3,25,0,0,1
6299,1,4,1,0,161,75.49,620,15422,1,13,78,0
12450,2,4,1,0,160,75.47,623,39,4,0,0,1
1382,2,5,1,1,193,75.46,864,164604,31,0,0,1
3976,2,4,0,1,168,75.45,407,139346,29,0,0,1
17445,3,4,0,0,197,75.45,211,249,0,15,0,0
15396,2,5,0,0,200,75.44,663,67887,16,0,0,0
2004,2,4,1,1,189,75.43,419,0,21,0,0,0
5206,2,4,1,1,159,75.43,242,441939,8,0,0,1
5655,1,5,0,0,191,75.43,856,62,35,0,0,1
11523,2,5,0,0,182,75.43,1042,56224,16,0,0,0
14552,2,5,1,0,188,75.43,568,6224,9,0,0,0
15560,2,5,0,0,199,75.42,832,10,6,0,0,1
17894,3,4,0,0,164,75.42,1748,0,32,15,0,1
18284,3,4,1,0,187,75.4,382,1,48,3,0,0
15635,2,4,0,0,193,75.39,1045,0,17,0,0,0
16034,2,4,0,0,186,75.39,506,0,42,1,0,1
1274,2,5,1,1,196,75.37,448,25525,18,386,0,0
4106,2,5,0,1,168,75.37,198,19047,41,3,89,0
2594,2,5,1,1,182,75.36,330,161788,6,0,0,0
3912,2,5,1,1,188,75.36,1209,290347,5,0,0,0
12025,2,5,0,0,186,75.36,717,5637,12,8,8,0
12427,2,3,1,1,60,75.36,382,16717,4,0,0,0
7314,2,4,0,0,146,75.34,206,0,11,0,0,0
11845,2,5,1,0,200,75.34,160,62923,33,0,0,0
16533,2,5,0,0,176,75.32,756,60338,28,0,0,0
19423,3,4,0,0,168,75.29,683,0,21,0,0,0
18906,3,3,1,0,146,75.27,204,28993,1,0,0,0
19623,3,4,1,0,191,75.27,307,0,7,0,0,0
4069,2,4,1,1,168,75.25,811,218353,6,0,0,1
5764,1,4,0,0,183,75.23,591,9482,14,0,0,0
16975,2,4,0,0,164,75.22,577,29541,11,0,0,0
12030,2,5,0,0,185,75.2,43,25308,2,0,27,0
3365,2,4,1,1,173,75.18,417,322015,4,12,0,0
12003,2,5,0,0,188,75.18,492,28630,18,0,0,0
3720,2,4,1,1,172,75.17,326,1442690,8,0,0,0
11872,2,5,0,0,197,75.17,190,3056,16,0,0,0
19372,3,5,0,1,182,75.17,225,17045,15,0,0,0
11658,2,4,0,0,164,75.16,641,48145,14,4,0,0
2785,2,5,1,1,181,75.11,781,9502,3,0,0,0
5283,2,4,1,1,146,75.11,499,487286,6,16,0,0
2923,2,5,1,1,180,75.1,144,0,5,0,0,0
11750,2,5,0,0,215,75.1,390,17909,13,0,0,0
14152,2,4,0,0,187,75.1,5,60003,19,0,5,0
8502,2,4,0,0,159,75.09,216,12,0,5,0,0
970,2,5,1,1,200,75.07,527,664217,8,0,0,0
11944,2,4,1,1,189,75.07,345,0,17,3,0,0
5010,2,4,1,1,160,75.06,304,212636,2,12,57,0
19702,3,3,0,0,164,75.05,694,0,4,210,0,1
7664,2,5,1,1,163,75.03,1035,191268,5,0,0,0
8112,2,4,1,0,165,75.03,448,0,10,35,0,1
11566,2,4,1,0,146,75.03,169,6347,6,0,0,0
11690,2,4,0,0,162,75.03,748,22788,10,0,0,0
5146,2,3,1,1,160,75.02,267,357348,2,0,0,0
8839,2,4,0,0,146,75,0,10552,3,0,0,0
9907,2,5,1,1,201,75,1870,356728,2,0,0,0
